,table_id,target_column,annotation_id,annotation_label
3438,GitTables_2451,19,http://dbpedia.org/ontology/note,note
3439,GitTables_2451,1,http://dbpedia.org/ontology/rank,rank
3440,GitTables_2451,4,http://dbpedia.org/ontology/species,species
3441,GitTables_2451,8,http://dbpedia.org/ontology/status,status
3442,GitTables_2451,7,http://dbpedia.org/ontology/year,year
3443,GitTables_2453,8,http://dbpedia.org/ontology/comment,comment
3444,GitTables_2453,9,http://dbpedia.org/ontology/min,min
3445,GitTables_2456,3,http://dbpedia.org/ontology/genus,genus
3446,GitTables_2456,0,http://dbpedia.org/ontology/id,id
3447,GitTables_2456,2,http://dbpedia.org/ontology/name,name
3448,GitTables_2456,19,http://dbpedia.org/ontology/note,note
3449,GitTables_2456,1,http://dbpedia.org/ontology/rank,rank
3450,GitTables_2456,4,http://dbpedia.org/ontology/species,species
3451,GitTables_2456,8,http://dbpedia.org/ontology/status,status
3452,GitTables_2456,7,http://dbpedia.org/ontology/year,year
3453,GitTables_2458,8,http://dbpedia.org/ontology/comment,comment
3454,GitTables_2458,9,http://dbpedia.org/ontology/min,min
3455,GitTables_2459,3,http://dbpedia.org/ontology/genus,genus
3456,GitTables_2459,0,http://dbpedia.org/ontology/id,id
3457,GitTables_2459,2,http://dbpedia.org/ontology/name,name
3458,GitTables_2459,19,http://dbpedia.org/ontology/note,note
3459,GitTables_2459,1,http://dbpedia.org/ontology/rank,rank
3460,GitTables_2459,4,http://dbpedia.org/ontology/species,species
3461,GitTables_2459,8,http://dbpedia.org/ontology/status,status
3462,GitTables_2459,7,http://dbpedia.org/ontology/year,year
3463,GitTables_2460,11,http://dbpedia.org/ontology/department,department
3464,GitTables_2460,41,http://dbpedia.org/ontology/description,description
3465,GitTables_2460,21,http://dbpedia.org/ontology/reference,reference
3466,GitTables_2460,9,http://dbpedia.org/ontology/title,title
3467,GitTables_2461,7,http://dbpedia.org/ontology/comment,comment
3468,GitTables_2461,8,http://dbpedia.org/ontology/min,min
3469,GitTables_2462,0,http://dbpedia.org/ontology/id,id
3470,GitTables_2462,1,http://dbpedia.org/ontology/name,name
3471,GitTables_2463,8,http://dbpedia.org/ontology/comment,comment
3472,GitTables_2463,9,http://dbpedia.org/ontology/min,min
3473,GitTables_2464,6,http://dbpedia.org/ontology/description,description
3474,GitTables_2464,4,http://dbpedia.org/ontology/price,price
3475,GitTables_2466,8,http://dbpedia.org/ontology/comment,comment
3476,GitTables_2466,9,http://dbpedia.org/ontology/min,min
3477,GitTables_2467,8,http://dbpedia.org/ontology/comment,comment
3478,GitTables_2467,9,http://dbpedia.org/ontology/min,min
3479,GitTables_2468,2,http://dbpedia.org/ontology/code,code
3480,GitTables_2468,0,http://dbpedia.org/ontology/id,id
3481,GitTables_2468,1,http://dbpedia.org/ontology/name,name
3482,GitTables_2468,3,http://dbpedia.org/ontology/type,type
3483,GitTables_2470,2,http://dbpedia.org/ontology/notes,notes
3484,GitTables_2471,8,http://dbpedia.org/ontology/comment,comment
3485,GitTables_2471,9,http://dbpedia.org/ontology/min,min
3486,GitTables_2472,8,http://dbpedia.org/ontology/comment,comment
3487,GitTables_2472,9,http://dbpedia.org/ontology/min,min
3488,GitTables_2473,0,http://dbpedia.org/ontology/id,id
3489,GitTables_2474,8,http://dbpedia.org/ontology/comment,comment
3490,GitTables_2474,9,http://dbpedia.org/ontology/min,min
3491,GitTables_2475,8,http://dbpedia.org/ontology/comment,comment
3492,GitTables_2475,9,http://dbpedia.org/ontology/min,min
3493,GitTables_2479,3,http://dbpedia.org/ontology/genus,genus
3494,GitTables_2479,0,http://dbpedia.org/ontology/id,id
3495,GitTables_2479,2,http://dbpedia.org/ontology/name,name
3496,GitTables_2479,19,http://dbpedia.org/ontology/note,note
3497,GitTables_2479,1,http://dbpedia.org/ontology/rank,rank
3498,GitTables_2479,4,http://dbpedia.org/ontology/species,species
3499,GitTables_2479,8,http://dbpedia.org/ontology/status,status
3500,GitTables_2479,7,http://dbpedia.org/ontology/year,year
3501,GitTables_2480,0,http://dbpedia.org/ontology/rank,rank
3502,GitTables_2481,8,http://dbpedia.org/ontology/comment,comment
3503,GitTables_2481,9,http://dbpedia.org/ontology/min,min
3504,GitTables_2483,0,http://dbpedia.org/ontology/id,id
3505,GitTables_2483,1,http://dbpedia.org/ontology/name,name
3506,GitTables_2483,4,http://dbpedia.org/ontology/rating,rating
3507,GitTables_2483,6,http://dbpedia.org/ontology/type,type
3508,GitTables_2484,5,http://dbpedia.org/ontology/id,id
3509,GitTables_2485,3,http://dbpedia.org/ontology/genus,genus
3510,GitTables_2485,0,http://dbpedia.org/ontology/id,id
3511,GitTables_2485,2,http://dbpedia.org/ontology/name,name
3512,GitTables_2485,19,http://dbpedia.org/ontology/note,note
3513,GitTables_2485,1,http://dbpedia.org/ontology/rank,rank
3514,GitTables_2485,4,http://dbpedia.org/ontology/species,species
3515,GitTables_2485,8,http://dbpedia.org/ontology/status,status
3516,GitTables_2485,7,http://dbpedia.org/ontology/year,year
3517,GitTables_2486,8,http://dbpedia.org/ontology/comment,comment
3518,GitTables_2486,9,http://dbpedia.org/ontology/min,min
3519,GitTables_2487,7,http://dbpedia.org/ontology/min,min
3520,GitTables_2488,8,http://dbpedia.org/ontology/comment,comment
3521,GitTables_2488,9,http://dbpedia.org/ontology/min,min
3522,GitTables_2489,7,http://dbpedia.org/ontology/comment,comment
3523,GitTables_2489,8,http://dbpedia.org/ontology/min,min
3524,GitTables_2492,2,http://dbpedia.org/ontology/class,class
3525,GitTables_2493,0,http://dbpedia.org/ontology/id,id
3526,GitTables_2493,1,http://dbpedia.org/ontology/name,name
3527,GitTables_2494,4,http://dbpedia.org/ontology/time,time
3528,GitTables_2495,2,http://dbpedia.org/ontology/code,code
3529,GitTables_2495,1,http://dbpedia.org/ontology/name,name
3530,GitTables_2496,3,http://dbpedia.org/ontology/genus,genus
3531,GitTables_2496,0,http://dbpedia.org/ontology/id,id
3532,GitTables_2496,2,http://dbpedia.org/ontology/name,name
3533,GitTables_2496,19,http://dbpedia.org/ontology/note,note
3534,GitTables_2496,1,http://dbpedia.org/ontology/rank,rank
3535,GitTables_2496,4,http://dbpedia.org/ontology/species,species
3536,GitTables_2496,8,http://dbpedia.org/ontology/status,status
3537,GitTables_2496,7,http://dbpedia.org/ontology/year,year
3538,GitTables_2497,2,http://dbpedia.org/ontology/class,class
3539,GitTables_2498,4,http://dbpedia.org/ontology/block,block
3540,GitTables_2498,10,http://dbpedia.org/ontology/note,note
3541,GitTables_2500,8,http://dbpedia.org/ontology/comment,comment
3542,GitTables_2500,9,http://dbpedia.org/ontology/min,min
3543,GitTables_2503,3,http://dbpedia.org/ontology/genus,genus
3544,GitTables_2503,0,http://dbpedia.org/ontology/id,id
3545,GitTables_2503,2,http://dbpedia.org/ontology/name,name
3546,GitTables_2503,19,http://dbpedia.org/ontology/note,note
3547,GitTables_2503,1,http://dbpedia.org/ontology/rank,rank
3548,GitTables_2503,4,http://dbpedia.org/ontology/species,species
3549,GitTables_2503,8,http://dbpedia.org/ontology/status,status
3550,GitTables_2503,7,http://dbpedia.org/ontology/year,year
3551,GitTables_2504,8,http://dbpedia.org/ontology/comment,comment
3552,GitTables_2504,9,http://dbpedia.org/ontology/min,min
3553,GitTables_2505,8,http://dbpedia.org/ontology/comment,comment
3554,GitTables_2505,9,http://dbpedia.org/ontology/min,min
3555,GitTables_2506,8,http://dbpedia.org/ontology/comment,comment
3556,GitTables_2506,9,http://dbpedia.org/ontology/min,min
3557,GitTables_2507,3,http://dbpedia.org/ontology/date,date
3558,GitTables_2507,0,http://dbpedia.org/ontology/id,id
3559,GitTables_2508,3,http://dbpedia.org/ontology/id,id
3560,GitTables_2508,4,http://dbpedia.org/ontology/origin,origin
3561,GitTables_2508,2,http://dbpedia.org/ontology/space,space
3562,GitTables_2508,0,http://dbpedia.org/ontology/type,type
3563,GitTables_2511,3,http://dbpedia.org/ontology/genus,genus
3564,GitTables_2511,0,http://dbpedia.org/ontology/id,id
3565,GitTables_2511,2,http://dbpedia.org/ontology/name,name
3566,GitTables_2511,19,http://dbpedia.org/ontology/note,note
3567,GitTables_2511,1,http://dbpedia.org/ontology/rank,rank
3568,GitTables_2511,4,http://dbpedia.org/ontology/species,species
3569,GitTables_2511,8,http://dbpedia.org/ontology/status,status
3570,GitTables_2511,7,http://dbpedia.org/ontology/year,year
3571,GitTables_2513,2,http://dbpedia.org/ontology/material,material
3572,GitTables_2513,3,http://dbpedia.org/ontology/notes,notes
3573,GitTables_2513,5,http://dbpedia.org/ontology/source,source
3574,GitTables_2513,4,http://dbpedia.org/ontology/volume,volume
3575,GitTables_2516,0,http://dbpedia.org/ontology/id,id
3576,GitTables_2516,1,http://dbpedia.org/ontology/name,name
3577,GitTables_2518,0,http://dbpedia.org/ontology/id,id
3578,GitTables_2518,1,http://dbpedia.org/ontology/name,name
3579,GitTables_2520,8,http://dbpedia.org/ontology/comment,comment
3580,GitTables_2520,9,http://dbpedia.org/ontology/min,min
3581,GitTables_2521,3,http://dbpedia.org/ontology/category,category
3582,GitTables_2521,2,http://dbpedia.org/ontology/description,description
3583,GitTables_2521,0,http://dbpedia.org/ontology/name,name
3584,GitTables_2524,8,http://dbpedia.org/ontology/comment,comment
3585,GitTables_2524,9,http://dbpedia.org/ontology/min,min
3586,GitTables_2525,0,http://dbpedia.org/ontology/id,id
3587,GitTables_2525,1,http://dbpedia.org/ontology/name,name
3588,GitTables_2526,8,http://dbpedia.org/ontology/comment,comment
3589,GitTables_2526,9,http://dbpedia.org/ontology/min,min
3590,GitTables_2527,8,http://dbpedia.org/ontology/comment,comment
3591,GitTables_2527,9,http://dbpedia.org/ontology/min,min
3592,GitTables_2528,0,http://dbpedia.org/ontology/id,id
3593,GitTables_2528,1,http://dbpedia.org/ontology/name,name
3594,GitTables_2529,22,http://dbpedia.org/ontology/endDate,end date
3595,GitTables_2529,19,http://dbpedia.org/ontology/notes,notes
3596,GitTables_2530,8,http://dbpedia.org/ontology/comment,comment
3597,GitTables_2530,9,http://dbpedia.org/ontology/min,min
3598,GitTables_2531,8,http://dbpedia.org/ontology/comment,comment
3599,GitTables_2531,9,http://dbpedia.org/ontology/min,min
3600,GitTables_2532,8,http://dbpedia.org/ontology/comment,comment
3601,GitTables_2532,9,http://dbpedia.org/ontology/min,min
3602,GitTables_2533,8,http://dbpedia.org/ontology/collection,collection
3603,GitTables_2533,0,http://dbpedia.org/ontology/id,id
3604,GitTables_2533,18,http://dbpedia.org/ontology/source,source
3605,GitTables_2533,20,http://dbpedia.org/ontology/start,start
3606,GitTables_2533,21,http://dbpedia.org/ontology/status,status
3607,GitTables_2533,23,http://dbpedia.org/ontology/type,type
3608,GitTables_2535,8,http://dbpedia.org/ontology/comment,comment
3609,GitTables_2535,9,http://dbpedia.org/ontology/min,min
3610,GitTables_2537,8,http://dbpedia.org/ontology/comment,comment
3611,GitTables_2537,9,http://dbpedia.org/ontology/min,min
3612,GitTables_2539,3,http://dbpedia.org/ontology/genus,genus
3613,GitTables_2539,0,http://dbpedia.org/ontology/id,id
3614,GitTables_2539,2,http://dbpedia.org/ontology/name,name
3615,GitTables_2539,19,http://dbpedia.org/ontology/note,note
3616,GitTables_2539,1,http://dbpedia.org/ontology/rank,rank
3617,GitTables_2539,4,http://dbpedia.org/ontology/species,species
3618,GitTables_2539,8,http://dbpedia.org/ontology/status,status
3619,GitTables_2539,7,http://dbpedia.org/ontology/year,year
3620,GitTables_2540,8,http://dbpedia.org/ontology/comment,comment
3621,GitTables_2540,9,http://dbpedia.org/ontology/min,min
3622,GitTables_2541,8,http://dbpedia.org/ontology/comment,comment
3623,GitTables_2541,9,http://dbpedia.org/ontology/min,min
3624,GitTables_2542,3,http://dbpedia.org/ontology/genus,genus
3625,GitTables_2542,0,http://dbpedia.org/ontology/id,id
3626,GitTables_2542,2,http://dbpedia.org/ontology/name,name
3627,GitTables_2542,19,http://dbpedia.org/ontology/note,note
3628,GitTables_2542,1,http://dbpedia.org/ontology/rank,rank
3629,GitTables_2542,4,http://dbpedia.org/ontology/species,species
3630,GitTables_2542,8,http://dbpedia.org/ontology/status,status
3631,GitTables_2542,7,http://dbpedia.org/ontology/year,year
3632,GitTables_2543,3,http://dbpedia.org/ontology/genus,genus
3633,GitTables_2543,0,http://dbpedia.org/ontology/id,id
3634,GitTables_2543,2,http://dbpedia.org/ontology/name,name
3635,GitTables_2543,19,http://dbpedia.org/ontology/note,note
3636,GitTables_2543,1,http://dbpedia.org/ontology/rank,rank
3637,GitTables_2543,4,http://dbpedia.org/ontology/species,species
3638,GitTables_2543,8,http://dbpedia.org/ontology/status,status
3639,GitTables_2543,7,http://dbpedia.org/ontology/year,year
3640,GitTables_2545,8,http://dbpedia.org/ontology/comment,comment
3641,GitTables_2545,9,http://dbpedia.org/ontology/min,min
3642,GitTables_2550,0,http://dbpedia.org/ontology/id,id
3643,GitTables_2550,1,http://dbpedia.org/ontology/name,name
3644,GitTables_2551,3,http://dbpedia.org/ontology/genus,genus
3645,GitTables_2551,0,http://dbpedia.org/ontology/id,id
3646,GitTables_2551,2,http://dbpedia.org/ontology/name,name
3647,GitTables_2551,19,http://dbpedia.org/ontology/note,note
3648,GitTables_2551,1,http://dbpedia.org/ontology/rank,rank
3649,GitTables_2551,4,http://dbpedia.org/ontology/species,species
3650,GitTables_2551,8,http://dbpedia.org/ontology/status,status
3651,GitTables_2551,7,http://dbpedia.org/ontology/year,year
3652,GitTables_2552,8,http://dbpedia.org/ontology/comment,comment
3653,GitTables_2552,9,http://dbpedia.org/ontology/min,min
3654,GitTables_2553,8,http://dbpedia.org/ontology/comment,comment
3655,GitTables_2553,9,http://dbpedia.org/ontology/min,min
3656,GitTables_2554,8,http://dbpedia.org/ontology/comment,comment
3657,GitTables_2554,9,http://dbpedia.org/ontology/min,min
3658,GitTables_2555,8,http://dbpedia.org/ontology/comment,comment
3659,GitTables_2555,9,http://dbpedia.org/ontology/min,min
3660,GitTables_2556,3,http://dbpedia.org/ontology/genus,genus
3661,GitTables_2556,0,http://dbpedia.org/ontology/id,id
3662,GitTables_2556,2,http://dbpedia.org/ontology/name,name
3663,GitTables_2556,19,http://dbpedia.org/ontology/note,note
3664,GitTables_2556,1,http://dbpedia.org/ontology/rank,rank
3665,GitTables_2556,4,http://dbpedia.org/ontology/species,species
3666,GitTables_2556,8,http://dbpedia.org/ontology/status,status
3667,GitTables_2556,7,http://dbpedia.org/ontology/year,year
3668,GitTables_2557,3,http://dbpedia.org/ontology/genus,genus
3669,GitTables_2557,0,http://dbpedia.org/ontology/id,id
3670,GitTables_2557,2,http://dbpedia.org/ontology/name,name
3671,GitTables_2557,19,http://dbpedia.org/ontology/note,note
3672,GitTables_2557,1,http://dbpedia.org/ontology/rank,rank
3673,GitTables_2557,4,http://dbpedia.org/ontology/species,species
3674,GitTables_2557,8,http://dbpedia.org/ontology/status,status
3675,GitTables_2557,7,http://dbpedia.org/ontology/year,year
3676,GitTables_2560,8,http://dbpedia.org/ontology/comment,comment
3677,GitTables_2560,9,http://dbpedia.org/ontology/min,min
3678,GitTables_2562,8,http://dbpedia.org/ontology/comment,comment
3679,GitTables_2562,9,http://dbpedia.org/ontology/min,min
3680,GitTables_2563,15,http://dbpedia.org/ontology/discontinued,discontinued
3681,GitTables_2563,0,http://dbpedia.org/ontology/id,id
3682,GitTables_2563,1,http://dbpedia.org/ontology/name,name
3683,GitTables_2564,0,http://dbpedia.org/ontology/id,id
3684,GitTables_2564,1,http://dbpedia.org/ontology/name,name
3685,GitTables_2565,7,http://dbpedia.org/ontology/range,range
3686,GitTables_2565,2,http://dbpedia.org/ontology/type,type
3687,GitTables_2565,6,http://dbpedia.org/ontology/weight,weight
3688,GitTables_2567,8,http://dbpedia.org/ontology/comment,comment
3689,GitTables_2567,9,http://dbpedia.org/ontology/min,min
3690,GitTables_2569,2,http://dbpedia.org/ontology/class,class
3691,GitTables_2569,14,http://dbpedia.org/ontology/dam,dam
3692,GitTables_2570,8,http://dbpedia.org/ontology/comment,comment
3693,GitTables_2570,9,http://dbpedia.org/ontology/min,min
3694,GitTables_2572,5,http://dbpedia.org/ontology/city,city
3695,GitTables_2572,0,http://dbpedia.org/ontology/id,id
3696,GitTables_2572,1,http://dbpedia.org/ontology/name,name
3697,GitTables_2573,0,http://dbpedia.org/ontology/id,id
3698,GitTables_2573,1,http://dbpedia.org/ontology/name,name
3699,GitTables_2574,3,http://dbpedia.org/ontology/genus,genus
3700,GitTables_2574,0,http://dbpedia.org/ontology/id,id
3701,GitTables_2574,2,http://dbpedia.org/ontology/name,name
3702,GitTables_2574,19,http://dbpedia.org/ontology/note,note
3703,GitTables_2574,1,http://dbpedia.org/ontology/rank,rank
3704,GitTables_2574,4,http://dbpedia.org/ontology/species,species
3705,GitTables_2574,8,http://dbpedia.org/ontology/status,status
3706,GitTables_2574,7,http://dbpedia.org/ontology/year,year
3707,GitTables_2575,0,http://dbpedia.org/ontology/name,name
3708,GitTables_2575,5,http://dbpedia.org/ontology/type,type
3709,GitTables_2581,8,http://dbpedia.org/ontology/comment,comment
3710,GitTables_2581,9,http://dbpedia.org/ontology/min,min
3711,GitTables_2582,8,http://dbpedia.org/ontology/comment,comment
3712,GitTables_2582,9,http://dbpedia.org/ontology/min,min
3713,GitTables_2583,3,http://dbpedia.org/ontology/genus,genus
3714,GitTables_2583,0,http://dbpedia.org/ontology/id,id
3715,GitTables_2583,2,http://dbpedia.org/ontology/name,name
3716,GitTables_2583,19,http://dbpedia.org/ontology/note,note
3717,GitTables_2583,1,http://dbpedia.org/ontology/rank,rank
3718,GitTables_2583,4,http://dbpedia.org/ontology/species,species
3719,GitTables_2583,8,http://dbpedia.org/ontology/status,status
3720,GitTables_2583,7,http://dbpedia.org/ontology/year,year
3721,GitTables_2585,7,http://dbpedia.org/ontology/min,min
3722,GitTables_2586,8,http://dbpedia.org/ontology/comment,comment
3723,GitTables_2586,9,http://dbpedia.org/ontology/min,min
3724,GitTables_2588,0,http://dbpedia.org/ontology/id,id
3725,GitTables_2589,0,http://dbpedia.org/ontology/id,id
3726,GitTables_2589,1,http://dbpedia.org/ontology/name,name
3727,GitTables_2589,4,http://dbpedia.org/ontology/rating,rating
3728,GitTables_2589,6,http://dbpedia.org/ontology/type,type
3729,GitTables_2594,3,http://dbpedia.org/ontology/genus,genus
3730,GitTables_2594,0,http://dbpedia.org/ontology/id,id
3731,GitTables_2594,2,http://dbpedia.org/ontology/name,name
3732,GitTables_2594,19,http://dbpedia.org/ontology/note,note
3733,GitTables_2594,1,http://dbpedia.org/ontology/rank,rank
3734,GitTables_2594,4,http://dbpedia.org/ontology/species,species
3735,GitTables_2594,8,http://dbpedia.org/ontology/status,status
3736,GitTables_2594,7,http://dbpedia.org/ontology/year,year
3737,GitTables_2595,8,http://dbpedia.org/ontology/subsystem,subsystem
3738,GitTables_2596,8,http://dbpedia.org/ontology/comment,comment
3739,GitTables_2596,9,http://dbpedia.org/ontology/min,min
3740,GitTables_2597,0,http://dbpedia.org/ontology/period,period
3741,GitTables_2597,1,http://dbpedia.org/ontology/time,time
3742,GitTables_2599,8,http://dbpedia.org/ontology/comment,comment
3743,GitTables_2599,9,http://dbpedia.org/ontology/min,min
3744,GitTables_2602,8,http://dbpedia.org/ontology/comment,comment
3745,GitTables_2602,9,http://dbpedia.org/ontology/min,min
3746,GitTables_2603,8,http://dbpedia.org/ontology/comment,comment
3747,GitTables_2603,9,http://dbpedia.org/ontology/min,min
3748,GitTables_2604,0,http://dbpedia.org/ontology/id,id
3749,GitTables_2604,1,http://dbpedia.org/ontology/name,name
3750,GitTables_2605,0,http://dbpedia.org/ontology/id,id
3751,GitTables_2605,2,http://dbpedia.org/ontology/period,period
3752,GitTables_2607,2,http://dbpedia.org/ontology/code,code
3753,GitTables_2607,0,http://dbpedia.org/ontology/id,id
3754,GitTables_2607,3,http://dbpedia.org/ontology/name,name
3755,GitTables_2609,3,http://dbpedia.org/ontology/genus,genus
3756,GitTables_2609,0,http://dbpedia.org/ontology/id,id
3757,GitTables_2609,2,http://dbpedia.org/ontology/name,name
3758,GitTables_2609,19,http://dbpedia.org/ontology/note,note
3759,GitTables_2609,1,http://dbpedia.org/ontology/rank,rank
3760,GitTables_2609,4,http://dbpedia.org/ontology/species,species
3761,GitTables_2609,8,http://dbpedia.org/ontology/status,status
3762,GitTables_2609,7,http://dbpedia.org/ontology/year,year
3763,GitTables_2610,3,http://dbpedia.org/ontology/genus,genus
3764,GitTables_2610,0,http://dbpedia.org/ontology/id,id
3765,GitTables_2610,2,http://dbpedia.org/ontology/name,name
3766,GitTables_2610,19,http://dbpedia.org/ontology/note,note
3767,GitTables_2610,1,http://dbpedia.org/ontology/rank,rank
3768,GitTables_2610,4,http://dbpedia.org/ontology/species,species
3769,GitTables_2610,8,http://dbpedia.org/ontology/status,status
3770,GitTables_2610,7,http://dbpedia.org/ontology/year,year
3771,GitTables_2612,7,http://dbpedia.org/ontology/comment,comment
3772,GitTables_2612,13,http://dbpedia.org/ontology/date,date
3773,GitTables_2612,0,http://dbpedia.org/ontology/period,period
3774,GitTables_2612,1,http://dbpedia.org/ontology/time,time
3775,GitTables_2616,0,http://dbpedia.org/ontology/id,id
3776,GitTables_2616,5,http://dbpedia.org/ontology/note,note
3777,GitTables_2620,0,http://dbpedia.org/ontology/id,id
3778,GitTables_2620,1,http://dbpedia.org/ontology/name,name
3779,GitTables_2627,5,http://dbpedia.org/ontology/id,id
3780,GitTables_2628,3,http://dbpedia.org/ontology/genus,genus
3781,GitTables_2628,0,http://dbpedia.org/ontology/id,id
3782,GitTables_2628,2,http://dbpedia.org/ontology/name,name
3783,GitTables_2628,19,http://dbpedia.org/ontology/note,note
3784,GitTables_2628,1,http://dbpedia.org/ontology/rank,rank
3785,GitTables_2628,4,http://dbpedia.org/ontology/species,species
3786,GitTables_2628,8,http://dbpedia.org/ontology/status,status
3787,GitTables_2628,7,http://dbpedia.org/ontology/year,year
3788,GitTables_2632,8,http://dbpedia.org/ontology/comment,comment
3789,GitTables_2632,9,http://dbpedia.org/ontology/min,min
3790,GitTables_2633,6,http://dbpedia.org/ontology/comment,comment
3791,GitTables_2634,2,http://dbpedia.org/ontology/description,description
3792,GitTables_2634,0,http://dbpedia.org/ontology/id,id
3793,GitTables_2634,1,http://dbpedia.org/ontology/name,name
3794,GitTables_2634,4,http://dbpedia.org/ontology/type,type
3795,GitTables_2635,8,http://dbpedia.org/ontology/comment,comment
3796,GitTables_2635,9,http://dbpedia.org/ontology/min,min
3797,GitTables_2637,3,http://dbpedia.org/ontology/genus,genus
3798,GitTables_2637,0,http://dbpedia.org/ontology/id,id
3799,GitTables_2637,2,http://dbpedia.org/ontology/name,name
3800,GitTables_2637,19,http://dbpedia.org/ontology/note,note
3801,GitTables_2637,1,http://dbpedia.org/ontology/rank,rank
3802,GitTables_2637,4,http://dbpedia.org/ontology/species,species
3803,GitTables_2637,8,http://dbpedia.org/ontology/status,status
3804,GitTables_2637,7,http://dbpedia.org/ontology/year,year
3805,GitTables_2638,8,http://dbpedia.org/ontology/comment,comment
3806,GitTables_2638,9,http://dbpedia.org/ontology/min,min
3807,GitTables_2639,8,http://dbpedia.org/ontology/comment,comment
3808,GitTables_2639,9,http://dbpedia.org/ontology/min,min
3809,GitTables_2642,8,http://dbpedia.org/ontology/comment,comment
3810,GitTables_2642,9,http://dbpedia.org/ontology/min,min
3811,GitTables_2643,3,http://dbpedia.org/ontology/genus,genus
3812,GitTables_2643,0,http://dbpedia.org/ontology/id,id
3813,GitTables_2643,2,http://dbpedia.org/ontology/name,name
3814,GitTables_2643,19,http://dbpedia.org/ontology/note,note
3815,GitTables_2643,1,http://dbpedia.org/ontology/rank,rank
3816,GitTables_2643,4,http://dbpedia.org/ontology/species,species
3817,GitTables_2643,8,http://dbpedia.org/ontology/status,status
3818,GitTables_2643,7,http://dbpedia.org/ontology/year,year
3819,GitTables_2644,0,http://dbpedia.org/ontology/id,id
3820,GitTables_2644,1,http://dbpedia.org/ontology/role,role
3821,GitTables_2647,8,http://dbpedia.org/ontology/comment,comment
3822,GitTables_2647,9,http://dbpedia.org/ontology/min,min
3823,GitTables_2649,8,http://dbpedia.org/ontology/comment,comment
3824,GitTables_2649,9,http://dbpedia.org/ontology/min,min
3825,GitTables_2650,3,http://dbpedia.org/ontology/created,created
3826,GitTables_2650,0,http://dbpedia.org/ontology/id,id
3827,GitTables_2650,4,http://dbpedia.org/ontology/updated,updated
3828,GitTables_2651,1,http://dbpedia.org/ontology/type,type
3829,GitTables_2652,8,http://dbpedia.org/ontology/comment,comment
3830,GitTables_2652,9,http://dbpedia.org/ontology/min,min
3831,GitTables_2653,3,http://dbpedia.org/ontology/genus,genus
3832,GitTables_2653,0,http://dbpedia.org/ontology/id,id
3833,GitTables_2653,2,http://dbpedia.org/ontology/name,name
3834,GitTables_2653,19,http://dbpedia.org/ontology/note,note
3835,GitTables_2653,1,http://dbpedia.org/ontology/rank,rank
3836,GitTables_2653,4,http://dbpedia.org/ontology/species,species
3837,GitTables_2653,8,http://dbpedia.org/ontology/status,status
3838,GitTables_2653,7,http://dbpedia.org/ontology/year,year
3839,GitTables_2654,3,http://dbpedia.org/ontology/genus,genus
3840,GitTables_2654,0,http://dbpedia.org/ontology/id,id
3841,GitTables_2654,2,http://dbpedia.org/ontology/name,name
3842,GitTables_2654,19,http://dbpedia.org/ontology/note,note
3843,GitTables_2654,1,http://dbpedia.org/ontology/rank,rank
3844,GitTables_2654,4,http://dbpedia.org/ontology/species,species
3845,GitTables_2654,8,http://dbpedia.org/ontology/status,status
3846,GitTables_2654,7,http://dbpedia.org/ontology/year,year
3847,GitTables_2656,0,http://dbpedia.org/ontology/id,id
3848,GitTables_2657,3,http://dbpedia.org/ontology/genus,genus
3849,GitTables_2657,0,http://dbpedia.org/ontology/id,id
3850,GitTables_2657,2,http://dbpedia.org/ontology/name,name
3851,GitTables_2657,19,http://dbpedia.org/ontology/note,note
3852,GitTables_2657,1,http://dbpedia.org/ontology/rank,rank
3853,GitTables_2657,4,http://dbpedia.org/ontology/species,species
3854,GitTables_2657,8,http://dbpedia.org/ontology/status,status
3855,GitTables_2657,7,http://dbpedia.org/ontology/year,year
3856,GitTables_2658,3,http://dbpedia.org/ontology/genus,genus
3857,GitTables_2658,0,http://dbpedia.org/ontology/id,id
3858,GitTables_2658,2,http://dbpedia.org/ontology/name,name
3859,GitTables_2658,19,http://dbpedia.org/ontology/note,note
3860,GitTables_2658,1,http://dbpedia.org/ontology/rank,rank
3861,GitTables_2658,4,http://dbpedia.org/ontology/species,species
3862,GitTables_2658,8,http://dbpedia.org/ontology/status,status
3863,GitTables_2658,7,http://dbpedia.org/ontology/year,year
3864,GitTables_2660,2,http://dbpedia.org/ontology/class,class
3865,GitTables_2660,5,http://dbpedia.org/ontology/description,description
3866,GitTables_2661,8,http://dbpedia.org/ontology/comment,comment
3867,GitTables_2661,9,http://dbpedia.org/ontology/min,min
3868,GitTables_2662,0,http://dbpedia.org/ontology/id,id
3869,GitTables_2662,1,http://dbpedia.org/ontology/name,name
3870,GitTables_2663,3,http://dbpedia.org/ontology/genus,genus
3871,GitTables_2663,0,http://dbpedia.org/ontology/id,id
3872,GitTables_2663,2,http://dbpedia.org/ontology/name,name
3873,GitTables_2663,19,http://dbpedia.org/ontology/note,note
3874,GitTables_2663,1,http://dbpedia.org/ontology/rank,rank
3875,GitTables_2663,4,http://dbpedia.org/ontology/species,species
3876,GitTables_2663,8,http://dbpedia.org/ontology/status,status
3877,GitTables_2663,7,http://dbpedia.org/ontology/year,year
3878,GitTables_2664,8,http://dbpedia.org/ontology/comment,comment
3879,GitTables_2664,9,http://dbpedia.org/ontology/min,min
